n,m,time,name
25600,1280,1715,Dense
25600,1280,1669,Dense
25600,1280,1716,Dense
25600,1280,1731,Dense
25600,1280,1730,Dense
51200,10,529,Dense
51200,10,529,Dense
51200,10,514,Dense
51200,10,514,Dense
51200,10,514,Dense
51200,10,499,Dense
51200,10,546,Dense
51200,10,545,Dense
51200,10,545,Dense
51200,10,545,Dense
51200,20,530,Dense
51200,20,561,Dense
51200,20,561,Dense
51200,20,545,Dense
51200,20,545,Dense
51200,20,560,Dense
51200,20,545,Dense
51200,20,514,Dense
51200,20,560,Dense
51200,20,545,Dense
51200,40,545,Dense
51200,40,561,Dense
51200,40,545,Dense
51200,40,498,Dense
51200,40,514,Dense
51200,40,530,Dense
51200,40,514,Dense
51200,40,545,Dense
51200,40,529,Dense
51200,40,498,Dense
51200,80,654,Dense
51200,80,576,Dense
51200,80,561,Dense
51200,80,546,Dense
51200,80,576,Dense
51200,80,545,Dense
51200,80,530,Dense
51200,80,545,Dense
51200,80,545,Dense
51200,80,545,Dense
51200,160,561,Dense
51200,160,577,Dense
51200,160,545,Dense
51200,160,592,Dense
51200,160,608,Dense
51200,160,592,Dense
51200,160,577,Dense
51200,160,545,Dense
51200,160,577,Dense
51200,160,545,Dense
51200,320,639,Dense
51200,320,670,Dense
51200,320,624,Dense
51200,320,639,Dense
51200,320,686,Dense
51200,320,639,Dense
51200,320,654,Dense
51200,320,701,Dense
51200,320,624,Dense
51200,320,638,Dense
51200,640,904,Dense
51200,640,950,Dense
51200,640,889,Dense
51200,640,889,Dense
51200,640,857,Dense
51200,640,888,Dense
51200,640,904,Dense
51200,640,826,Dense
51200,640,888,Dense
51200,640,873,Dense
51200,1280,1887,Dense
51200,1280,1824,Dense
51200,1280,1856,Dense
51200,1280,1981,Dense
51200,1280,1793,Dense
51200,1280,1855,Dense
51200,1280,1825,Dense
51200,1280,1824,Dense
51200,1280,1824,Dense
51200,1280,1918,Dense
102400,10,951,Dense
102400,10,904,Dense
102400,10,998,Dense
102400,10,919,Dense
102400,10,1029,Dense
102400,10,936,Dense
102400,10,920,Dense
102400,10,888,Dense
102400,10,889,Dense
102400,10,919,Dense
102400,20,904,Dense
102400,20,950,Dense
102400,20,904,Dense
102400,20,904,Dense
102400,20,936,Dense
102400,20,904,Dense
102400,20,842,Dense
102400,20,904,Dense
102400,20,889,Dense
102400,20,873,Dense
102400,40,920,Dense
102400,40,873,Dense
102400,40,904,Dense
102400,40,920,Dense
102400,40,857,Dense
102400,40,858,Dense
102400,40,935,Dense
102400,40,904,Dense
102400,40,904,Dense
102400,40,904,Dense
102400,80,935,Dense
102400,80,904,Dense
102400,80,873,Dense
102400,80,982,Dense
102400,80,904,Dense
102400,80,888,Dense
102400,80,935,Dense
102400,80,904,Dense
102400,80,919,Dense
102400,80,904,Dense
102400,160,936,Dense
102400,160,951,Dense
102400,160,982,Dense
102400,160,951,Dense
102400,160,950,Dense
102400,160,935,Dense
102400,160,904,Dense
102400,160,919,Dense
102400,160,920,Dense
102400,160,919,Dense
102400,320,1029,Dense
102400,320,1029,Dense
102400,320,982,Dense
102400,320,1044,Dense
102400,320,1075,Dense
102400,320,1013,Dense
102400,320,998,Dense
102400,320,1028,Dense
102400,320,1013,Dense
102400,320,998,Dense
102400,640,1294,Dense
102400,640,1309,Dense
102400,640,1248,Dense
102400,640,1263,Dense
102400,640,1294,Dense
102400,640,1278,Dense
102400,640,1263,Dense
102400,640,1310,Dense
102400,640,1403,Dense
102400,640,1325,Dense
102400,1280,2526,Dense
102400,1280,2293,Dense
102400,1280,2308,Dense
102400,1280,2324,Dense
102400,1280,2261,Dense
102400,1280,2245,Dense
102400,1280,2261,Dense
102400,1280,2246,Dense
102400,1280,2261,Dense
102400,1280,2230,Dense
