n,m,time,name
12800,80,249,Quad
12800,80,155,Quad
12800,80,170,Quad
12800,80,249,Quad
12800,80,218,Quad
12800,80,187,Quad
12800,80,202,Quad
12800,80,202,Quad
12800,80,186,Quad
12800,80,218,Quad
12800,160,249,Quad
12800,160,217,Quad
12800,160,249,Quad
12800,160,249,Quad
12800,160,233,Quad
12800,160,248,Quad
12800,160,218,Quad
12800,160,186,Quad
12800,160,233,Quad
12800,160,202,Quad
12800,320,312,Quad
12800,320,280,Quad
12800,320,295,Quad
12800,320,311,Quad
12800,320,295,Quad
12800,320,311,Quad
12800,320,327,Quad
12800,320,311,Quad
12800,320,295,Quad
12800,320,311,Quad
12800,640,592,Quad
12800,640,561,Quad
12800,640,530,Quad
12800,640,530,Quad
12800,640,560,Quad
12800,640,530,Quad
12800,640,529,Quad
12800,640,545,Quad
12800,640,561,Quad
12800,640,514,Quad
12800,1280,1356,Quad
12800,1280,1512,Quad
12800,1280,1528,Quad
12800,1280,1403,Quad
12800,1280,1481,Quad
12800,1280,1419,Quad
12800,1280,1434,Quad
12800,1280,1372,Quad
12800,1280,1435,Quad
12800,1280,1387,Quad
25600,10,296,Quad
25600,10,311,Quad
25600,10,327,Quad
25600,10,280,Quad
25600,10,280,Quad
25600,10,296,Quad
25600,10,296,Quad
25600,10,295,Quad
25600,10,295,Quad
25600,10,295,Quad
25600,20,280,Quad
25600,20,280,Quad
25600,20,280,Quad
25600,20,280,Quad
25600,20,296,Quad
25600,20,280,Quad
25600,20,327,Quad
25600,20,280,Quad
25600,20,296,Quad
25600,20,420,Quad
25600,40,311,Quad
25600,40,326,Quad
25600,40,280,Quad
25600,40,295,Quad
25600,40,311,Quad
25600,40,280,Quad
25600,40,295,Quad
25600,40,296,Quad
25600,40,296,Quad
25600,40,280,Quad
25600,80,343,Quad
25600,80,358,Quad
25600,80,343,Quad
25600,80,295,Quad
25600,80,280,Quad
25600,80,296,Quad
25600,80,280,Quad
25600,80,327,Quad
25600,80,311,Quad
25600,80,280,Quad
25600,160,296,Quad
25600,160,326,Quad
25600,160,327,Quad
25600,160,326,Quad
25600,160,311,Quad
25600,160,327,Quad
25600,160,311,Quad
25600,160,342,Quad
25600,160,326,Quad
25600,160,343,Quad
25600,320,389,Quad
25600,320,389,Quad
25600,320,389,Quad
25600,320,373,Quad
25600,320,358,Quad
25600,320,421,Quad
25600,320,389,Quad
25600,320,452,Quad
25600,320,405,Quad
25600,320,404,Quad
25600,640,623,Quad
25600,640,701,Quad
25600,640,670,Quad
25600,640,670,Quad
25600,640,607,Quad
25600,640,670,Quad
25600,640,670,Quad
25600,640,639,Quad
25600,640,654,Quad
25600,640,639,Quad
25600,1280,1637,Quad
25600,1280,1591,Quad
25600,1280,1606,Quad
25600,1280,1668,Quad
25600,1280,1622,Quad
25600,1280,1622,Quad
25600,1280,1637,Quad
25600,1280,1606,Quad
25600,1280,1637,Quad
25600,1280,1638,Quad
51200,10,530,Quad
51200,10,514,Quad
51200,10,452,Quad
51200,10,483,Quad
51200,10,436,Quad
51200,10,499,Quad
51200,10,467,Quad
51200,10,499,Quad
51200,10,436,Quad
51200,10,498,Quad
51200,20,483,Quad
51200,20,514,Quad
51200,20,498,Quad
51200,20,482,Quad
51200,20,483,Quad
51200,20,482,Quad
51200,20,483,Quad
51200,20,483,Quad
51200,20,530,Quad
51200,20,483,Quad
51200,40,499,Quad
51200,40,483,Quad
51200,40,467,Quad
51200,40,498,Quad
51200,40,483,Quad
51200,40,468,Quad
51200,40,499,Quad
51200,40,483,Quad
51200,40,514,Quad
51200,40,483,Quad
51200,80,483,Quad
51200,80,514,Quad
51200,80,483,Quad
51200,80,529,Quad
51200,80,514,Quad
51200,80,483,Quad
51200,80,514,Quad
51200,80,530,Quad
51200,80,467,Quad
51200,80,483,Quad
51200,160,514,Quad
51200,160,467,Quad
51200,160,530,Quad
51200,160,514,Quad
51200,160,529,Quad
51200,160,498,Quad
51200,160,483,Quad
51200,160,467,Quad
51200,160,530,Quad
51200,160,530,Quad
51200,320,608,Quad
51200,320,576,Quad
51200,320,608,Quad
51200,320,577,Quad
51200,320,607,Quad
51200,320,545,Quad
51200,320,577,Quad
51200,320,560,Quad
51200,320,577,Quad
51200,320,545,Quad
51200,640,826,Quad
51200,640,872,Quad
51200,640,857,Quad
51200,640,826,Quad
51200,640,826,Quad
51200,640,873,Quad
51200,640,888,Quad
51200,640,873,Quad
51200,640,826,Quad
51200,640,826,Quad
51200,1280,1887,Quad
51200,1280,1855,Quad
51200,1280,1918,Quad
51200,1280,2042,Quad
51200,1280,1934,Quad
51200,1280,1871,Quad
51200,1280,1902,Quad
51200,1280,1918,Quad
51200,1280,1918,Quad
51200,1280,1825,Quad
102400,10,873,Quad
102400,10,873,Quad
102400,10,826,Quad
102400,10,873,Quad
102400,10,857,Quad
102400,10,826,Quad
102400,10,810,Quad
102400,10,842,Quad
102400,10,842,Quad
102400,10,826,Quad
102400,20,872,Quad
102400,20,842,Quad
102400,20,857,Quad
102400,20,842,Quad
102400,20,873,Quad
102400,20,826,Quad
102400,20,794,Quad
102400,20,904,Quad
102400,20,842,Quad
102400,20,857,Quad
102400,40,904,Quad
102400,40,857,Quad
102400,40,858,Quad
102400,40,826,Quad
102400,40,888,Quad
102400,40,857,Quad
102400,40,873,Quad
102400,40,842,Quad
102400,40,920,Quad
102400,40,873,Quad
102400,80,826,Quad
102400,80,842,Quad
102400,80,873,Quad
102400,80,935,Quad
102400,80,873,Quad
102400,80,842,Quad
102400,80,780,Quad
102400,80,920,Quad
102400,80,873,Quad
102400,80,842,Quad
102400,160,920,Quad
102400,160,966,Quad
102400,160,889,Quad
102400,160,935,Quad
102400,160,919,Quad
102400,160,966,Quad
102400,160,904,Quad
102400,160,841,Quad
102400,160,919,Quad
102400,160,919,Quad
102400,320,982,Quad
102400,320,966,Quad
102400,320,966,Quad
102400,320,935,Quad
102400,320,998,Quad
102400,320,951,Quad
102400,320,967,Quad
102400,320,904,Quad
102400,320,982,Quad
102400,320,1045,Quad
102400,640,1247,Quad
102400,640,1309,Quad
102400,640,1325,Quad
102400,640,1341,Quad
102400,640,1278,Quad
102400,640,1341,Quad
102400,640,1325,Quad
102400,640,1309,Quad
102400,640,1262,Quad
102400,640,1247,Quad
102400,1280,2355,Quad
102400,1280,2433,Quad
102400,1280,2293,Quad
102400,1280,2339,Quad
102400,1280,2339,Quad
102400,1280,2293,Quad
102400,1280,2370,Quad
102400,1280,2308,Quad
102400,1280,2355,Quad
102400,1280,2277,Quad
