n,m,time,name
6400,1280,1559,Dijkstra
6400,1280,1590,Dijkstra
6400,1280,1622,Dijkstra
6400,1280,1543,Dijkstra
6400,1280,1544,Dijkstra
6400,1280,1466,Dijkstra
12800,10,93,Dijkstra
12800,10,78,Dijkstra
12800,10,93,Dijkstra
12800,10,78,Dijkstra
12800,10,78,Dijkstra
12800,10,109,Dijkstra
12800,10,93,Dijkstra
12800,10,78,Dijkstra
12800,10,93,Dijkstra
12800,10,78,Dijkstra
12800,20,108,Dijkstra
12800,20,93,Dijkstra
12800,20,93,Dijkstra
12800,20,93,Dijkstra
12800,20,93,Dijkstra
12800,20,93,Dijkstra
12800,20,93,Dijkstra
12800,20,93,Dijkstra
12800,20,155,Dijkstra
12800,20,93,Dijkstra
12800,40,93,Dijkstra
12800,40,93,Dijkstra
12800,40,109,Dijkstra
12800,40,93,Dijkstra
12800,40,108,Dijkstra
12800,40,93,Dijkstra
12800,40,93,Dijkstra
12800,40,93,Dijkstra
12800,40,78,Dijkstra
12800,40,93,Dijkstra
12800,80,78,Dijkstra
12800,80,93,Dijkstra
12800,80,93,Dijkstra
12800,80,93,Dijkstra
12800,80,93,Dijkstra
12800,80,93,Dijkstra
12800,80,93,Dijkstra
12800,80,93,Dijkstra
12800,80,108,Dijkstra
12800,80,124,Dijkstra
12800,160,124,Dijkstra
12800,160,93,Dijkstra
12800,160,109,Dijkstra
12800,160,124,Dijkstra
12800,160,93,Dijkstra
12800,160,108,Dijkstra
12800,160,139,Dijkstra
12800,160,109,Dijkstra
12800,160,109,Dijkstra
12800,160,109,Dijkstra
12800,320,186,Dijkstra
12800,320,156,Dijkstra
12800,320,187,Dijkstra
12800,320,187,Dijkstra
12800,320,155,Dijkstra
12800,320,171,Dijkstra
12800,320,171,Dijkstra
12800,320,171,Dijkstra
12800,320,156,Dijkstra
12800,320,171,Dijkstra
12800,640,468,Dijkstra
12800,640,451,Dijkstra
12800,640,483,Dijkstra
12800,640,546,Dijkstra
12800,640,467,Dijkstra
12800,640,405,Dijkstra
12800,640,421,Dijkstra
12800,640,452,Dijkstra
12800,640,436,Dijkstra
12800,640,467,Dijkstra
12800,1280,1637,Dijkstra
12800,1280,1653,Dijkstra
12800,1280,1684,Dijkstra
12800,1280,1715,Dijkstra
12800,1280,1793,Dijkstra
12800,1280,1777,Dijkstra
12800,1280,1731,Dijkstra
12800,1280,1918,Dijkstra
12800,1280,1778,Dijkstra
12800,1280,1887,Dijkstra
25600,10,186,Dijkstra
25600,10,156,Dijkstra
25600,10,171,Dijkstra
25600,10,171,Dijkstra
25600,10,187,Dijkstra
25600,10,202,Dijkstra
25600,10,187,Dijkstra
25600,10,202,Dijkstra
25600,10,187,Dijkstra
25600,10,187,Dijkstra
25600,20,218,Dijkstra
25600,20,171,Dijkstra
25600,20,171,Dijkstra
25600,20,187,Dijkstra
25600,20,202,Dijkstra
25600,20,171,Dijkstra
25600,20,187,Dijkstra
25600,20,171,Dijkstra
25600,20,171,Dijkstra
25600,20,187,Dijkstra
25600,40,202,Dijkstra
25600,40,187,Dijkstra
25600,40,171,Dijkstra
25600,40,171,Dijkstra
25600,40,187,Dijkstra
25600,40,187,Dijkstra
25600,40,171,Dijkstra
25600,40,202,Dijkstra
25600,40,202,Dijkstra
25600,40,171,Dijkstra
25600,80,171,Dijkstra
25600,80,156,Dijkstra
25600,80,187,Dijkstra
25600,80,171,Dijkstra
25600,80,187,Dijkstra
25600,80,187,Dijkstra
25600,80,202,Dijkstra
25600,80,234,Dijkstra
25600,80,187,Dijkstra
25600,80,202,Dijkstra
25600,160,202,Dijkstra
25600,160,218,Dijkstra
25600,160,218,Dijkstra
25600,160,202,Dijkstra
25600,160,217,Dijkstra
25600,160,218,Dijkstra
